worksheet_id,order_id,worksheet_channel,business_type_name,customer_type,dict_id,dict_name,justificativa,resolutividade,nps,comentario
360287970260933765,0.00,PHONE,Pop,driver,550172543,Como solicito o extrato de corridas?,Solução do problema,Não,1,
360287970260934014,87966018245425.00,HELP CENTER,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970260934482,0.00,CAT,Pop,driver,550172679,Como altero/adiciono carro?,AtendimeNão da equipe 99,Sim,10,
360287970260934685,0.00,PHONE,Pop,driver,550172815,Conta bloqueada por Anti fraude (TSI),AtendimeNão da equipe 99,Não,10,
360287970260935086,87966010485032.00,PHONE,Pop,driver,550172291,Quais s?o os opcionais do app?,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260935484,87966010344219.00,HELP CENTER,Pop,passenger,550175831,Desconheço cobrança,Solução do problema,Não,0,
360287970260935533,87966012453532.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,5,
360287970260935856,87966017926111.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Não,5,
360287970260936142,87966019176608.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Não,0,
360287970260936317,0.00,CAT,Pop,driver,550173151,EveNão,AtendimeNão da equipe 99,Sim,10,
360287970260936543,87966019234815.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,7,
360287970260936758,87966018821663.00,SELF HELP,Taxi,passenger,550174999,Motorista Não apareceu | sem cobran?a,Solução do problema,Sim,9,
360287970260936988,87966014258451.00,HELP CENTER,Pop,passenger,550175103,Cadastro de Cartão- Falha indefinida,Solução do problema,Não,0,
360287970260937398,87965980867416.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,0,
360287970260937742,0.00,CAT,Pop,driver,550172939,PayPaxx | Retirada Cartão99 (CASA),AtendimeNão da equipe 99,Sim,10,
360287970260938317,87966019645947.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,1,
360287970260938414,87966019262296.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,8,
360287970260939146,87966020207812.00,HELP CENTER,Pop,passenger,960002040,Motorista Não finalizou a corrida ainda,Solução do problema,Não,0,
360287970260939262,87966019313849.00,SELF HELP,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,10,
360287970260939405,87966019049771.00,PHONE,Pop,driver,550172195,Não consigo aceitar corridas,Solução do problema,Sim,10,
360287970260939608,87966018554953.00,CAT,Taxi,driver,550173607,PIN Não validado (T¨¢xi),AtendimeNão da equipe 99,Sim,10,
360287970260939758,87965965466918.00,PHONE,Pop,passenger,550175735,PagameNão - CartãoSuspeito,Solução do problema,Sim,9,
360287970260939801,87965990601540.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,8,
360287970260939802,87966011145832.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,
360287970260940223,0.00,PHONE,Pop,driver,550172567,Como acompaNão o status do cadastro?,Solução do problema,Não,0,
360287970260940339,87966017865981.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970260940658,0.00,CAT,Pop,driver,550173151,EveNão,AtendimeNão da equipe 99,Sim,10,
360287970260941016,0.00,PHONE,Pop,passenger,550174199,Como solicitar o recibo?,Solução do problema,Sim,9,
360287970260941211,87966018104827.00,PHONE,Pop,driver,550173579,Corrida iniciada e finalizada no mesmo local,AtendimeNão da equipe 99,Sim,10,
360287970260941372,87966018138334.00,HELP CENTER,Pop,driver,550173579,Corrida iniciada e finalizada no mesmo local,AtendimeNão da equipe 99,Não,0,
360287970260941384,0.00,CAT,Taxi,driver,960001144,Não sei utilizar o ReconhecimeNão Facial,AtendimeNão da equipe 99,Sim,10,
360287970260941714,87966018106769.00,SELF HELP,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,5,
360287970260942111,87966016278441.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,Solução do problema,Sim,10,
360287970260942308,87966018142297.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260942647,87966018745584.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Não,3,
360287970260943280,87966018113039.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Não,0,
360287970260943382,87966015650200.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970260943441,87966005656390.00,PHONE,Pop,driver,960007864,Zona de risco,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260943517,0.00,PHONE,Pop,passenger,960008704,Não consigo solicitar corridas com pagameNão em Voucher,AtendimeNão da equipe 99,Sim,9,
360287970260943913,87965753538049.00,HELP CENTER,Pop,passenger,550174735,Não recebi o cupom por Indicação,Solução do problema,Sim,10,
360287970260943951,87966018160056.00,HELP CENTER,Pop,passenger,960008704,Não consigo solicitar corridas com pagameNão em Voucher,Solução do problema,Não,0,
360287970260944133,0.00,CAT,Pop,driver,550172679,Como altero/adiciono carro?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260944621,87966017508451.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970260944642,87966018121210.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260944819,87966019435367.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970260944855,87966019532409.00,HELP CENTER,Pop,driver,550173303,Sujou meu carro,AtendimeNão da equipe 99,Sim,10,
360287970260944914,87966018516599.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970260945079,87965131642910.00,CAT,Pop,driver,550173579,Corrida iniciada e finalizada no mesmo local,AtendimeNão da equipe 99,Não,10,
360287970260945202,87966019470171.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260945304,87965976555256.00,PHONE,Pop,passenger,550175723,PagameNão - Falta de saldo,AtendimeNão da equipe 99,Sim,10,
360287970260945964,87966018233590.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260946446,87966020274448.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260947251,87963285706969.00,HELP CENTER,Pop,passenger,550175079,Cadastro de Cartão- Recusado pelo baNão,Solução do problema,Não,0,
360287970260947640,87966020638950.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Tempo de espera para ser chamado,Não,4,
360287970260948771,87965977636553.00,PHONE,Pop,driver,550172279,Como checo meus gaNãos?,Solução do problema,Não,6,
360287970260948866,87966021431135.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Não,0,
360287970260948894,87966019438369.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Não,0,
360287970260949355,87966018756906.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970260949681,87966020853789.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,9,
360287970260949784,87966020592762.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,8,
360287970260949849,0.00,PHONE,Pop,driver,960001486,Não consigo registrar minha conta banc¨¢ria,AtendimeNão da equipe 99,Sim,10,
360287970260950101,87965493345983.00,SELF HELP,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970260950326,87966018371298.00,HELP CENTER,Pop,driver,550172147,Não consigo finalizar a corrida,Solução do problema,Sim,10,
360287970260950930,0.00,PHONE,Pop,driver,550172531,Como funcionam as Legistações,AtendimeNão da equipe 99,Sim,8,
360287970260951817,87966021581280.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260952063,87966021584807.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,8,
360287970260952405,87966020677345.00,PHONE,Taxi,passenger,550175275,Paguei duas vezes (voucher e dinheiro),Solução do problema,Não,2,
360287970260953237,87966022340480.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260953685,87966020392938.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,
360287970260954022,87966022389862.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260954308,87966022794773.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Sim,9,
360287970260954742,87966022481855.00,PHONE,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Sim,9,
360287970260954972,87966019296452.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,
360287970260955000,87966021701187.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,8,
360287970260955723,87965999234186.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,10,
360287970260955772,87966022740741.00,PHONE,Pop,driver,550172267,Não coNãordo com a taxa de desempeNão,AtendimeNão da equipe 99,Não,10,
360287970260956006,87966021646241.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Não,0,
360287970260956105,87966023700018.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,0,
360287970260956226,87966003548377.00,HELP CENTER,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260956553,87966023738074.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,8,
360287970260956655,87966023073344.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,9,
360287970260956918,87966023654219.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970260957409,87965963043018.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Não,0,
360287970260957538,87966020590550.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260957709,87966018507432.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Não,5,
360287970260957944,87966024578531.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,8,
360287970260958124,87966024599852.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260958276,87966024697915.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,8,
360287970260958407,87966020280578.00,PHONE,Top,driver,960001988,Não recebi pela corrida (Análise de CSI),Solução do problema,Sim,10,
360287970260958551,87966024540046.00,PHONE,Pop,passenger,550175019,Motorista grosseiro,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260958844,87966023903694.00,HELP CENTER,Pop,passenger,550175199,Cartão diferente da estimativa (Cartão fixo),AtendimeNão da equipe 99,Sim,9,
360287970260958945,87966017819846.00,PHONE,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Não,5,
360287970260959137,87966012170713.00,PHONE,Pop,passenger,550175735,PagameNão - CartãoSuspeito,AtendimeNão da equipe 99,Sim,9,
360287970260959220,87966022318024.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Não,0,
360287970260959229,87966025465266.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,1,
360287970260959620,87966022329789.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260959884,87966020557736.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,8,
360287970260960097,87966020130369.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,8,
360287970260960279,0.00,CAT,Pop,driver,550173123,Entrega de brinde,AtendimeNão da equipe 99,Sim,10,
360287970260960337,0.00,PHONE,Pop,driver,550172655,Como atualizo documeNão?,Solução do problema,Sim,9,
360287970260961101,87966020273710.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,Tempo de espera para ser chamado,Sim,10,
360287970260961354,87964189733614.00,HELP CENTER,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,Solução do problema,Não,0,
360287970260962153,87965955355243.00,HELP CENTER,Pop,passenger,960008704,Não consigo solicitar corridas com pagameNão em Voucher,Solução do problema,Não,1,
360287970260962276,87965957174110.00,HELP CENTER,Pop,passenger,960008704,Não consigo solicitar corridas com pagameNão em Voucher,AtendimeNão da equipe 99,Não,7,
360287970260962279,87966021268452.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260962287,87966021283743.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260963001,87966020606294.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,5,
360287970260963277,87966022043352.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260964243,87966021399603.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Não,4,
360287970260964789,0.00,PHONE,Pop,driver,960001142,Não sei utilizar o ReconhecimeNão Facial,Solução do problema,Sim,10,
360287970260965112,87966022886659.00,SELF HELP,Taxi,passenger,550174999,Motorista Não apareceu | sem cobran?a,AtendimeNão da equipe 99,Não,0,
360287970260965134,87966022787995.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260965198,87966021986871.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,5,
360287970260965590,87966022926153.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970260965592,87966023233767.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Sim,9,
360287970260966181,87966022274761.00,PHONE,Pop,passenger,550175199,Cartão diferente da estimativa (Cartão fixo),Solução do problema,Não,0,
360287970260966225,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,Solução do problema,Não,0,
360287970260966353,87965954418166.00,HELP CENTER,Pop,passenger,550174359,Problemas com a localiza??o GPS,Solução do problema,Sim,10,
360287970260967053,87966022677577.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Tempo de espera para ser chamado,Sim,10,
